timestamp,level,service,message,response_time,client_ip,error_code,execution_time,query_type,cpu_usage,memory_usage,affected_tables,action
2024-02-15T08:23:05Z,CRITICAL,database,Query FAILED: SELECT * FROM exactly,,,,905ms,read,75,57%,orders;users,
2024-02-15T08:23:10Z,WARNING,database,Query FAILED: SELECT * FROM simply,,,,881ms,write,,,,
2024-02-15T08:23:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:23:20Z,INFO,auth-service,User login: douglasbrown,,198.118.240.96,,,,,,,
2024-02-15T08:23:25Z,INFO,auth-service,User login: brittany94,,119.52.115.210,,,,,,,
2024-02-15T08:23:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:23:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:23:40Z,INFO,database,Query SUCCESS: SELECT * FROM community,,,,1069ms,write,,,,
2024-02-15T08:23:45Z,INFO,web-server,GET blog OK - 200,195ms,185.55.133.36,,,,,,,
2024-02-15T08:23:50Z,CRITICAL,payment-service,,,,,,,78,46%,orders;users,
2024-02-15T08:23:55Z,CRITICAL,database,Query FAILED: SELECT * FROM catch,,,,947ms,write,53,82%,,
2024-02-15T08:24:00Z,ERROR,auth-service,SQL injection attempt detected: Consider these have go wonder who material huge.,,64.252.230.201,HTTP_503,,,,,orders;users,blocked
2024-02-15T08:24:05Z,CRITICAL,auth-service,SQL injection attempt detected: Rock president reality.,,145.111.182.177,,,,67,11%,,blocked
2024-02-15T08:24:10Z,INFO,database,Query SUCCESS: SELECT * FROM exist,,,,674ms,write,,,orders;users,
2024-02-15T08:24:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:24:20Z,INFO,auth-service,User login: natalie13,,169.18.225.41,,,,,,,
2024-02-15T08:24:25Z,ERROR,auth-service,SQL injection attempt detected: Force poor run capital could director.,,182.106.22.203,DEADLOCK,,,,,,
2024-02-15T08:24:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:24:35Z,ERROR,auth-service,SQL injection attempt detected: Crime identify ok together.,,199.248.24.253,PAYMENT_GATEWAY_TIMEOUT,,,,,,blocked
2024-02-15T08:24:40Z,INFO,database,Query SUCCESS: SELECT * FROM process,,,,595ms,read,,,,
2024-02-15T08:24:45Z,INFO,database,Query SUCCESS: SELECT * FROM dark,,,,398ms,read,,,,
2024-02-15T08:24:50Z,INFO,web-server,GET blog/list/list OK - 200,56ms,3.83.156.51,,,,,,,
2024-02-15T08:24:55Z,CRITICAL,database,Query FAILED: SELECT * FROM say,,,,1194ms,read,95,45%,,
2024-02-15T08:25:00Z,CRITICAL,auth-service,SQL injection attempt detected: Create by sell worker true.,,148.78.162.51,,,,28,85%,,blocked
2024-02-15T08:25:05Z,INFO,database,Query SUCCESS: SELECT * FROM race,,,,92ms,read,,,,
2024-02-15T08:25:10Z,CRITICAL,payment-service,,,,,,,47,52%,,
2024-02-15T08:25:15Z,CRITICAL,web-server,GET categories/blog/wp-content FAILED - 503,54ms,116.0.110.146,,,,36,26%,orders;users,
2024-02-15T08:25:20Z,INFO,web-server,GET tag/wp-content OK - 200,92ms,62.185.225.243,,,,,,,
2024-02-15T08:25:25Z,INFO,auth-service,User login: harrisaustin,,80.13.210.138,,,,,,,blocked
2024-02-15T08:25:30Z,INFO,web-server,GET tags/main/list OK - 200,189ms,144.233.57.13,,,,,,,
2024-02-15T08:25:35Z,INFO,web-server,GET category/wp-content/wp-content OK - 200,178ms,94.251.18.244,,,,,,,
2024-02-15T08:25:40Z,INFO,database,Query SUCCESS: SELECT * FROM bar,,,,643ms,read,,,,
2024-02-15T08:25:45Z,INFO,web-server,GET main/explore OK - 200,200ms,78.241.240.137,,,,,,orders;users,
2024-02-15T08:25:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:25:55Z,INFO,web-server,GET explore/app/main OK - 200,155ms,146.225.236.68,,,,,,,
2024-02-15T08:26:00Z,INFO,database,Query SUCCESS: SELECT * FROM well,,,,92ms,write,,,,
2024-02-15T08:26:05Z,INFO,auth-service,User login: aallen,,195.91.151.70,,,,,,,blocked
2024-02-15T08:26:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:26:15Z,ERROR,payment-service,,,,DB_CONN_TIMEOUT,,,,,,
2024-02-15T08:26:20Z,INFO,auth-service,User login: oclements,,145.182.140.239,,,,,,,
2024-02-15T08:26:25Z,INFO,auth-service,User login: rodgersandrew,,9.150.138.129,,,,,,,blocked
2024-02-15T08:26:30Z,INFO,auth-service,User login: robinsonjohnny,,153.54.243.156,,,,,,,blocked
2024-02-15T08:26:35Z,INFO,database,Query SUCCESS: SELECT * FROM board,,,,1059ms,write,,,,
2024-02-15T08:26:40Z,WARNING,database,Query FAILED: SELECT * FROM treat,,,,583ms,write,,,,
2024-02-15T08:26:45Z,INFO,web-server,GET search/explore OK - 200,151ms,138.122.75.191,,,,,,,
2024-02-15T08:26:50Z,ERROR,payment-service,,,,DEADLOCK,,,,,,
2024-02-15T08:26:55Z,INFO,auth-service,User login: walkercharles,,59.244.202.72,,,,,,,blocked
2024-02-15T08:27:00Z,INFO,database,Query SUCCESS: SELECT * FROM it,,,,353ms,read,,,,
2024-02-15T08:27:05Z,INFO,database,Query SUCCESS: SELECT * FROM nature,,,,85ms,write,,,,
2024-02-15T08:27:10Z,INFO,web-server,GET wp-content/blog/categories OK - 200,190ms,55.88.73.108,,,,,,orders;users,
2024-02-15T08:27:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:27:20Z,INFO,auth-service,User login: gperry,,13.101.149.132,,,,,,orders;users,blocked
2024-02-15T08:27:25Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T08:27:30Z,INFO,database,Query SUCCESS: SELECT * FROM hundred,,,,415ms,read,,,,
2024-02-15T08:27:35Z,ERROR,auth-service,SQL injection attempt detected: Consider computer teacher test people within Democrat ready.,,99.19.149.69,DEADLOCK,,,,,,
2024-02-15T08:27:40Z,INFO,web-server,GET list/category/blog OK - 200,142ms,35.17.174.249,,,,,,,
2024-02-15T08:27:45Z,CRITICAL,auth-service,SQL injection attempt detected: Administration you figure view drive.,,77.233.253.100,,,,68,40%,orders;users,blocked
2024-02-15T08:27:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:27:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:28:00Z,INFO,database,Query SUCCESS: SELECT * FROM mind,,,,880ms,read,,,,
2024-02-15T08:28:05Z,ERROR,web-server,GET blog FAILED - 503,180ms,193.161.20.150,HTTP_503,,,,,orders;users,
2024-02-15T08:28:10Z,INFO,auth-service,User login: ronaldhughes,,8.95.4.181,,,,,,,blocked
2024-02-15T08:28:15Z,INFO,web-server,GET main OK - 200,186ms,172.221.246.64,,,,,,,
2024-02-15T08:28:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:28:25Z,INFO,web-server,GET blog OK - 200,112ms,125.198.213.155,,,,,,,
2024-02-15T08:28:30Z,INFO,auth-service,User login: gallowayrichard,,196.87.211.210,,,,,,,
2024-02-15T08:28:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:28:40Z,INFO,auth-service,User login: qanderson,,72.127.81.84,,,,,,,blocked
2024-02-15T08:28:45Z,WARNING,payment-service,,,,,,,,,,
2024-02-15T08:28:50Z,INFO,database,Query SUCCESS: SELECT * FROM wide,,,,1445ms,read,,,,
2024-02-15T08:28:55Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:29:00Z,INFO,web-server,GET blog/wp-content/category OK - 200,131ms,183.191.231.146,,,,,,,
2024-02-15T08:29:05Z,INFO,database,Query SUCCESS: SELECT * FROM daughter,,,,1473ms,read,,,,
2024-02-15T08:29:10Z,INFO,auth-service,User login: campbellanthony,,17.53.137.73,,,,,,,blocked
2024-02-15T08:29:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:29:20Z,INFO,database,Query SUCCESS: SELECT * FROM probably,,,,639ms,write,,,,
2024-02-15T08:29:25Z,INFO,database,Query SUCCESS: SELECT * FROM brother,,,,568ms,read,,,,
2024-02-15T08:29:30Z,INFO,auth-service,User login: henrygoodman,,212.93.89.219,,,,,,,blocked
2024-02-15T08:29:35Z,INFO,auth-service,User login: kelseybaker,,96.188.167.186,,,,,,,blocked
2024-02-15T08:29:40Z,INFO,database,Query SUCCESS: SELECT * FROM late,,,,1264ms,write,,,,
2024-02-15T08:29:45Z,INFO,web-server,GET app/main OK - 200,122ms,170.168.170.222,,,,,,,
2024-02-15T08:29:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:29:55Z,INFO,web-server,GET wp-content/main OK - 200,171ms,161.207.113.32,,,,,,,
2024-02-15T08:30:00Z,INFO,auth-service,User login: russell43,,173.9.196.237,,,,,,,blocked
2024-02-15T08:30:05Z,INFO,auth-service,User login: amy94,,131.145.120.82,,,,,,,
2024-02-15T08:30:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:30:15Z,INFO,web-server,GET app/search OK - 200,90ms,18.98.69.194,,,,,,,
2024-02-15T08:30:20Z,CRITICAL,auth-service,SQL injection attempt detected: Him technology newspaper positive throughout.,,209.132.239.8,,,,91,74%,,blocked
2024-02-15T08:30:25Z,CRITICAL,auth-service,SQL injection attempt detected: That magazine customer physical benefit win maintain weight.,,190.109.111.125,,,,16,72%,,blocked
2024-02-15T08:30:30Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T08:30:35Z,INFO,database,Query SUCCESS: SELECT * FROM top,,,,269ms,read,,,,
2024-02-15T08:30:40Z,INFO,auth-service,User login: lmcdaniel,,104.38.163.190,,,,,,orders;users,
2024-02-15T08:30:45Z,ERROR,payment-service,,,,DB_CONN_TIMEOUT,,,,,,
2024-02-15T08:30:50Z,INFO,database,Query SUCCESS: SELECT * FROM forget,,,,772ms,write,,,orders;users,
2024-02-15T08:30:55Z,INFO,auth-service,User login: kgarner,,187.189.233.226,,,,,,,
2024-02-15T08:31:00Z,INFO,auth-service,User login: vprice,,140.44.17.37,,,,,,orders;users,
2024-02-15T08:31:05Z,INFO,web-server,GET category/main/wp-content OK - 200,171ms,60.121.171.167,,,,,,,
2024-02-15T08:31:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:31:15Z,CRITICAL,auth-service,SQL injection attempt detected: Population design trial which history certainly.,,113.150.168.145,,,,61,14%,orders;users,
2024-02-15T08:31:20Z,INFO,auth-service,User login: genglish,,215.156.134.155,,,,,,orders;users,blocked
2024-02-15T08:31:25Z,ERROR,auth-service,SQL injection attempt detected: Quickly nature watch administration including.,,60.216.172.200,PAYMENT_GATEWAY_TIMEOUT,,,,,,blocked
2024-02-15T08:31:30Z,INFO,database,Query SUCCESS: SELECT * FROM performance,,,,1333ms,write,,,,
2024-02-15T08:31:35Z,WARNING,web-server,GET explore/tags/category FAILED - 503,152ms,39.58.124.174,,,,,,,
2024-02-15T08:31:40Z,INFO,database,Query SUCCESS: SELECT * FROM suggest,,,,209ms,write,,,,
2024-02-15T08:31:45Z,INFO,database,Query SUCCESS: SELECT * FROM travel,,,,675ms,read,,,,
2024-02-15T08:31:50Z,INFO,database,Query SUCCESS: SELECT * FROM lot,,,,383ms,read,,,,
2024-02-15T08:31:55Z,INFO,auth-service,User login: vanderson,,73.70.77.204,,,,,,,blocked
2024-02-15T08:32:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:32:05Z,INFO,web-server,GET tags/blog/main OK - 200,105ms,57.57.85.173,,,,,,,
2024-02-15T08:32:10Z,INFO,auth-service,User login: ymiranda,,176.121.200.120,,,,,,,
2024-02-15T08:32:15Z,INFO,web-server,GET categories OK - 200,173ms,13.110.119.142,,,,,,,
2024-02-15T08:32:20Z,INFO,auth-service,User login: mayojay,,34.124.4.207,,,,,,orders;users,blocked
2024-02-15T08:32:25Z,INFO,auth-service,User login: nhowe,,173.46.9.85,,,,,,,blocked
2024-02-15T08:32:30Z,CRITICAL,auth-service,SQL injection attempt detected: Every side person write this.,,158.27.123.31,,,,89,89%,,
2024-02-15T08:32:35Z,INFO,web-server,GET tags/list/blog OK - 200,122ms,216.195.246.24,,,,,,orders;users,
2024-02-15T08:32:40Z,INFO,database,Query SUCCESS: SELECT * FROM very,,,,889ms,write,,,,
2024-02-15T08:32:45Z,INFO,database,Query SUCCESS: SELECT * FROM necessary,,,,1483ms,write,,,,
2024-02-15T08:32:50Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T08:32:55Z,INFO,database,Query SUCCESS: SELECT * FROM enter,,,,1040ms,read,,,,
2024-02-15T08:33:00Z,INFO,auth-service,User login: joelayala,,19.116.227.22,,,,,,,blocked
2024-02-15T08:33:05Z,INFO,database,Query SUCCESS: SELECT * FROM decade,,,,103ms,write,,,,
2024-02-15T08:33:10Z,INFO,web-server,GET search/posts OK - 200,142ms,30.117.170.8,,,,,,,
2024-02-15T08:33:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:33:20Z,WARNING,payment-service,,,,,,,,,,
2024-02-15T08:33:25Z,INFO,auth-service,User login: scott20,,145.203.63.30,,,,,,,
2024-02-15T08:33:30Z,INFO,auth-service,User login: kimberlytaylor,,189.87.30.151,,,,,,,
2024-02-15T08:33:35Z,INFO,database,Query SUCCESS: SELECT * FROM source,,,,682ms,read,,,,
2024-02-15T08:33:40Z,INFO,auth-service,User login: ocortez,,16.210.122.8,,,,,,,blocked
2024-02-15T08:33:45Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:33:50Z,INFO,web-server,GET categories/tags/explore OK - 200,174ms,199.192.107.5,,,,,,,
2024-02-15T08:33:55Z,CRITICAL,auth-service,SQL injection attempt detected: Thus meet sure middle perform success base.,,138.152.220.234,,,,24,2%,,
2024-02-15T08:34:00Z,ERROR,auth-service,SQL injection attempt detected: Drive soon tax fast.,,211.221.36.30,,,,,,,blocked
2024-02-15T08:34:05Z,INFO,web-server,GET list OK - 200,99ms,208.221.60.113,,,,,,,
2024-02-15T08:34:10Z,WARNING,web-server,GET tag/blog FAILED - 503,184ms,90.183.150.108,,,,,,,
2024-02-15T08:34:15Z,INFO,auth-service,User login: gdavis,,21.252.128.7,,,,,,,blocked
2024-02-15T08:34:20Z,ERROR,web-server,GET category FAILED - 503,189ms,24.36.23.18,HTTP_503,,,,,,
2024-02-15T08:34:25Z,INFO,web-server,GET category/wp-content OK - 200,73ms,101.32.208.40,,,,,,orders;users,
2024-02-15T08:34:30Z,INFO,auth-service,User login: herreragregory,,19.44.186.130,,,,,,,blocked
2024-02-15T08:34:35Z,WARNING,database,Query FAILED: SELECT * FROM view,,,,513ms,read,,,,
2024-02-15T08:34:40Z,INFO,database,Query SUCCESS: SELECT * FROM tonight,,,,437ms,read,,,,
2024-02-15T08:34:45Z,INFO,database,Query SUCCESS: SELECT * FROM capital,,,,513ms,read,,,,
2024-02-15T08:34:50Z,INFO,database,Query SUCCESS: SELECT * FROM finish,,,,1383ms,read,,,,
2024-02-15T08:34:55Z,CRITICAL,web-server,GET posts/blog FAILED - 503,97ms,38.77.27.212,,,,49,48%,,
2024-02-15T08:35:00Z,WARNING,database,Query FAILED: SELECT * FROM hear,,,,499ms,read,,,,
2024-02-15T08:35:05Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:35:10Z,CRITICAL,database,Query FAILED: SELECT * FROM discussion,,,,1426ms,read,19,78%,,
2024-02-15T08:35:15Z,INFO,auth-service,User login: tinagilmore,,74.155.153.49,,,,,,orders;users,
2024-02-15T08:35:20Z,INFO,web-server,GET category OK - 200,199ms,132.251.227.218,,,,,,,
2024-02-15T08:35:25Z,ERROR,payment-service,,,,DB_CONN_TIMEOUT,,,,,orders;users,
2024-02-15T08:35:30Z,INFO,web-server,GET category OK - 200,120ms,212.38.146.247,,,,,,orders;users,
2024-02-15T08:35:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:35:40Z,INFO,database,Query SUCCESS: SELECT * FROM lead,,,,52ms,write,,,,
2024-02-15T08:35:45Z,INFO,web-server,GET category/posts/explore OK - 200,75ms,223.145.188.188,,,,,,,
2024-02-15T08:35:50Z,INFO,web-server,GET main OK - 200,196ms,112.92.152.116,,,,,,,
2024-02-15T08:35:55Z,ERROR,auth-service,SQL injection attempt detected: Marriage his speech between reveal stay trouble.,,75.170.231.168,DB_CONN_TIMEOUT,,,,,,blocked
2024-02-15T08:36:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:36:05Z,INFO,database,Query SUCCESS: SELECT * FROM organization,,,,708ms,read,,,orders;users,
2024-02-15T08:36:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:36:15Z,INFO,web-server,GET category/tags/app OK - 200,189ms,31.242.219.214,,,,,,,
2024-02-15T08:36:20Z,INFO,auth-service,User login: wsmith,,52.57.183.24,,,,,,,
2024-02-15T08:36:25Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:36:30Z,INFO,database,Query SUCCESS: SELECT * FROM stock,,,,1255ms,read,,,,
2024-02-15T08:36:35Z,INFO,web-server,GET category OK - 200,153ms,93.145.16.238,,,,,,,
2024-02-15T08:36:40Z,INFO,database,Query SUCCESS: SELECT * FROM modern,,,,247ms,write,,,,
2024-02-15T08:36:45Z,INFO,database,Query SUCCESS: SELECT * FROM huge,,,,632ms,read,,,,
2024-02-15T08:36:50Z,CRITICAL,auth-service,SQL injection attempt detected: Group bar third high stuff.,,36.137.130.204,,,,9,50%,,blocked
2024-02-15T08:36:55Z,INFO,auth-service,User login: james04,,47.144.35.65,,,,,,,blocked
2024-02-15T08:37:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:37:05Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:37:10Z,INFO,web-server,GET category/category/category OK - 200,77ms,145.103.165.234,,,,,,,
2024-02-15T08:37:15Z,INFO,web-server,GET tags OK - 200,164ms,67.197.225.94,,,,,,,
2024-02-15T08:37:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:37:25Z,CRITICAL,payment-service,,,,,,,76,94%,,
2024-02-15T08:37:30Z,INFO,database,Query SUCCESS: SELECT * FROM bad,,,,40ms,read,,,,
2024-02-15T08:37:35Z,INFO,auth-service,User login: echarles,,1.120.23.148,,,,,,,blocked
2024-02-15T08:37:40Z,INFO,database,Query SUCCESS: SELECT * FROM although,,,,201ms,write,,,,
2024-02-15T08:37:45Z,ERROR,auth-service,SQL injection attempt detected: Man either should.,,74.64.231.82,DEADLOCK,,,,,orders;users,
2024-02-15T08:37:50Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:37:55Z,INFO,database,Query SUCCESS: SELECT * FROM article,,,,367ms,write,,,,
2024-02-15T08:38:00Z,INFO,auth-service,User login: jenniferatkins,,13.115.66.186,,,,,,,
2024-02-15T08:38:05Z,INFO,database,Query SUCCESS: SELECT * FROM man,,,,93ms,write,,,,
2024-02-15T08:38:10Z,INFO,database,Query SUCCESS: SELECT * FROM box,,,,353ms,write,,,orders;users,
2024-02-15T08:38:15Z,INFO,database,Query SUCCESS: SELECT * FROM and,,,,218ms,write,,,,
2024-02-15T08:38:20Z,ERROR,web-server,GET tags/tags/posts FAILED - 503,154ms,163.126.230.17,DB_CONN_TIMEOUT,,,,,,
2024-02-15T08:38:25Z,INFO,web-server,GET explore/posts OK - 200,193ms,138.164.227.135,,,,,,,
2024-02-15T08:38:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:38:35Z,INFO,auth-service,User login: ncastro,,208.72.187.176,,,,,,,
2024-02-15T08:38:40Z,INFO,database,Query SUCCESS: SELECT * FROM throughout,,,,829ms,write,,,,
2024-02-15T08:38:45Z,INFO,web-server,GET blog OK - 200,50ms,65.41.54.138,,,,,,,
2024-02-15T08:38:50Z,INFO,web-server,GET category/posts/app OK - 200,108ms,215.105.112.177,,,,,,,
2024-02-15T08:38:55Z,INFO,auth-service,User login: deborahryan,,148.130.221.47,,,,,,,
2024-02-15T08:39:00Z,INFO,database,Query SUCCESS: SELECT * FROM responsibility,,,,597ms,write,,,orders;users,
2024-02-15T08:39:05Z,INFO,database,Query SUCCESS: SELECT * FROM hot,,,,763ms,write,,,orders;users,
2024-02-15T08:39:10Z,INFO,web-server,GET tags/wp-content/explore OK - 200,151ms,43.65.32.97,,,,,,,
2024-02-15T08:39:15Z,WARNING,auth-service,SQL injection attempt detected: Discover author detail these.,,16.229.250.41,,,,,,,blocked
2024-02-15T08:39:20Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:39:25Z,INFO,auth-service,User login: judy33,,65.125.89.158,,,,,,,blocked
2024-02-15T08:39:30Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:39:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:39:40Z,WARNING,web-server,GET search/posts FAILED - 503,115ms,142.231.105.81,,,,,,orders;users,
2024-02-15T08:39:45Z,INFO,payment-service,,,,,,,,,orders;users,
2024-02-15T08:39:50Z,INFO,auth-service,User login: james21,,52.205.33.239,,,,,,orders;users,blocked
2024-02-15T08:39:55Z,INFO,auth-service,User login: rbaker,,12.233.167.71,,,,,,,blocked
2024-02-15T08:40:00Z,INFO,auth-service,User login: schneiderderrick,,26.27.37.106,,,,,,,blocked
2024-02-15T08:40:05Z,INFO,web-server,GET app OK - 200,165ms,65.92.0.94,,,,,,orders;users,
2024-02-15T08:40:10Z,INFO,web-server,GET app/blog OK - 200,75ms,186.210.244.12,,,,,,,
2024-02-15T08:40:15Z,INFO,auth-service,User login: loriarnold,,69.21.174.51,,,,,,,blocked
2024-02-15T08:40:20Z,INFO,web-server,GET blog/tag/main OK - 200,197ms,18.187.18.228,,,,,,,
2024-02-15T08:40:25Z,INFO,web-server,GET app/main/categories OK - 200,176ms,31.231.109.108,,,,,,,
2024-02-15T08:40:30Z,ERROR,auth-service,SQL injection attempt detected: School check establish effect Congress stuff.,,124.18.74.76,HTTP_503,,,,,orders;users,blocked
2024-02-15T08:40:35Z,CRITICAL,auth-service,SQL injection attempt detected: Crime personal billion minute suggest improve perhaps.,,26.24.103.42,,,,87,20%,orders;users,blocked
2024-02-15T08:40:40Z,INFO,web-server,GET search OK - 200,196ms,192.182.245.214,,,,,,,
2024-02-15T08:40:45Z,INFO,web-server,GET list OK - 200,174ms,135.204.76.58,,,,,,,
2024-02-15T08:40:50Z,CRITICAL,auth-service,SQL injection attempt detected: Fund spend best reality court light PM.,,25.135.59.66,,,,54,2%,,
2024-02-15T08:40:55Z,WARNING,payment-service,,,,,,,,,orders;users,
2024-02-15T08:41:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:41:05Z,INFO,auth-service,User login: kristin14,,50.102.71.241,,,,,,,
2024-02-15T08:41:10Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:41:15Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:41:20Z,INFO,web-server,GET posts/tags OK - 200,89ms,154.247.84.152,,,,,,,
2024-02-15T08:41:25Z,WARNING,web-server,GET category/posts FAILED - 500,124ms,175.13.140.183,,,,,,orders;users,
2024-02-15T08:41:30Z,INFO,database,Query SUCCESS: SELECT * FROM speech,,,,940ms,write,,,,
2024-02-15T08:41:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:41:40Z,INFO,auth-service,User login: jacqueline94,,45.86.42.65,,,,,,,blocked
2024-02-15T08:41:45Z,WARNING,payment-service,,,,,,,,,,
2024-02-15T08:41:50Z,INFO,web-server,GET posts OK - 200,165ms,87.97.239.1,,,,,,orders;users,
2024-02-15T08:41:55Z,INFO,database,Query SUCCESS: SELECT * FROM physical,,,,1223ms,write,,,,
2024-02-15T08:42:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:42:05Z,INFO,web-server,GET wp-content OK - 200,143ms,100.28.220.252,,,,,,,
2024-02-15T08:42:10Z,WARNING,web-server,GET tags/posts FAILED - 500,160ms,153.130.65.204,,,,,,,
2024-02-15T08:42:15Z,INFO,web-server,GET blog/explore/wp-content OK - 200,188ms,158.47.105.164,,,,,,,
2024-02-15T08:42:20Z,INFO,web-server,GET tags OK - 200,109ms,125.215.194.169,,,,,,,
2024-02-15T08:42:25Z,INFO,web-server,GET tags/wp-content/tags OK - 200,141ms,171.119.215.47,,,,,,,
2024-02-15T08:42:30Z,CRITICAL,database,Query FAILED: SELECT * FROM performance,,,,157ms,read,80,9%,,
2024-02-15T08:42:35Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:42:40Z,ERROR,web-server,GET search/tag/tags FAILED - 503,160ms,215.149.114.178,PAYMENT_GATEWAY_TIMEOUT,,,,,orders;users,
2024-02-15T08:42:45Z,WARNING,payment-service,,,,,,,,,,
2024-02-15T08:42:50Z,INFO,web-server,GET app OK - 200,100ms,40.232.9.245,,,,,,orders;users,
2024-02-15T08:42:55Z,INFO,web-server,GET search/explore/main OK - 200,192ms,125.75.165.76,,,,,,orders;users,
2024-02-15T08:43:00Z,INFO,payment-service,,,,,,,,,,
2024-02-15T08:43:05Z,INFO,web-server,GET categories OK - 200,146ms,67.118.99.104,,,,,,,
